FORWARD_TEXT_FORMAT_1.0
STDEP =  2325.0000
ENDEP =  3749.5000
RLEV  =     0.1250
CURVENAME =  GR, SP, CALI, C13, C24, RT, RI, RXO, AC, CNL, DEN, SH, POR, GR_CMR, CMRP_A, CMEF_17, CMFF_6, CMFF_20, KTIM_20, KSDR_20, SO, DEVI, AZIM
END
#DEPTH            GR         SP       CALI        C13        C24         RT         RI        RXO         AC        CNL        DEN         SH        POR     GR_CMR     CMRP_A    CMEF_17     CMFF_6    CMFF_20    KTIM_20    KSDR_20         SO       DEVI       AZIM
2961.5000      70.360    -43.876      8.806      8.806      9.334      4.787      4.075      0.850     87.629     28.221      2.426     22.249     11.484  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.447    122.924
2961.6250      69.702    -43.869      8.806      8.806      9.339      4.681      4.004      1.058     87.940     28.037      2.425     23.627     11.419  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.445    123.011
2961.7500      69.357    -43.861      8.807      8.807      9.419      4.584      3.939      1.139     88.272     28.339      2.434     24.918     10.760  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.443    123.070
2961.8750      68.485    -43.856      8.808      8.808      9.546      4.514      3.894      1.041     88.692     28.670      2.461     25.868      9.048  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.442    123.186
2962.0000      66.611    -43.861      8.809      8.809      9.678      4.486      3.879      1.016     88.892     30.003      2.454     26.252      9.435  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.442    123.296
2962.1250      64.836    -43.874      8.809      8.809      9.756      4.501      3.902      1.079     88.780     29.524      2.449     26.046      9.755  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.441    123.335
2962.2500      63.904    -43.891      8.810      8.810      9.765      4.548      3.949      1.122     88.522     29.288      2.445     25.405     10.054  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.441    123.337
2962.3750      63.890    -43.914      8.811      8.811      9.722      4.618      4.015      1.071     87.986     28.810      2.442     24.463     10.320  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.442    123.338
2962.5000      64.692    -43.941      8.815      8.815      9.658      4.702      4.095      1.135     87.086     27.768      2.441     23.352     10.480  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.442    123.369
2962.6250      66.223    -43.967      8.819      8.819      9.610      4.789      4.178      1.261     85.931     27.236      2.441     22.224     10.582  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.439    123.447
2962.7500      68.188    -43.985      8.821      8.821      9.602      4.851      4.242      1.230     84.973     26.535      2.416     21.433     12.160  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.442    123.360
2962.8750      70.639    -43.996      8.818      8.818      9.612      4.888      4.287      1.114     84.675     26.665      2.405     20.967     12.864  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.442    123.349
2963.0000      72.798    -44.005      8.813      8.813      9.636      4.893      4.306      1.011     85.252     27.837      2.403     20.904     12.991  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.442    123.373
2963.1250      74.026    -44.013      8.807      8.807      9.676      4.860      4.294      0.972     86.598     29.511      2.401     21.320     13.074  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.443    123.367
2963.2500      74.002    -44.018      8.800      8.800      9.729      4.790      4.247      0.904     88.323     30.719      2.394     22.211     13.415  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.442    123.284
2963.3750      73.247    -44.018      8.796      8.796      9.761      4.672      4.159      0.852     89.555     30.539      2.389     23.746     13.577  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.444    123.245
2963.5000      72.037    -44.012      8.793      8.793      9.711      4.541      4.054      0.968     90.664     30.637      2.387     25.500     13.539  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.445    123.299
2963.6250      71.470    -44.001      8.792      8.792      9.602      4.428      3.963      1.159     92.028     30.829      2.395     27.056     12.917  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.446    123.218
2963.7500      71.347    -43.984      8.792      8.792      9.466      4.338      3.890      1.112     93.350     31.555      2.408     28.325     12.019  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.447    123.156
2963.8750      71.354    -43.963      8.793      8.793      9.342      4.271      3.837      1.263     94.246     32.538      2.417     29.287     11.390  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.448    123.170
2964.0000      71.368    -43.938      8.793      8.793      9.271      4.225      3.804      1.164     94.409     32.393      2.407     29.956     11.932  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.447    123.095
2964.1250      71.819    -43.913      8.794      8.794      9.258      4.211      3.798      0.840     93.482     31.653      2.409     30.161     11.793  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.447    123.212
2964.2500      72.339    -43.890      8.796      8.796      9.253      4.226      3.816      0.890     92.194     30.699      2.405     29.942     12.053  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.447    123.290
2964.3750      72.295    -43.871      8.801      8.801      9.245      4.272      3.858      1.752     90.911     29.699      2.404     29.273     12.174  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.447    123.303
2964.5000      71.493    -43.859      8.808      8.808      9.239      4.345      3.923      1.139     89.976     28.671      2.412     28.225     11.787  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.448    123.288
2964.6250      70.152    -43.855      8.819      8.819      9.245      4.436      4.003      1.053     89.588     27.664      2.424     26.945     11.180  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.448    123.288
2964.7500      69.164    -43.861      8.832      8.832      9.294      4.536      4.088      1.148     89.528     27.152      2.435     25.568     10.641  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.449    123.244
2964.8750      69.040    -43.882      8.843      8.843      9.392      4.620      4.161      1.717     89.048     27.076      2.446     24.436     10.081  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.448    123.116
2965.0000      68.159    -43.913      8.848      8.848      9.504      4.697      4.225      1.371     88.334     26.902      2.439     23.417     10.595  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.448    123.103
2965.1250      67.095    -43.952      8.847      8.847      9.593      4.761      4.278      0.828     87.585     26.404      2.424     22.584     11.574  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.449    123.113
2965.2500      67.005    -43.992      8.841      8.841      9.631      4.810      4.317      1.030     86.857     26.129      2.400     21.955     13.076  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.449    123.083
2965.3750      69.105    -44.027      8.836      8.836      9.605      4.851      4.344      1.624     86.036     27.207      2.363     21.433     15.352  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.447    123.029
2965.5000      70.837    -44.054      8.836      8.836      9.542      4.879      4.361      1.501     85.144     27.033      2.374     21.080     14.722  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.448    123.146
2965.6250      71.394    -44.073      8.844      8.844      9.510      4.892      4.367      1.201     84.700     26.820      2.383     20.917     14.194  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.449    123.022
2965.7500      72.091    -44.085      8.855      8.855      9.521      4.890      4.362      1.771     84.675     26.227      2.391     20.942     13.710  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.449    123.043
2965.8750      72.964    -44.090      8.867      8.867      9.568      4.874      4.346      0.984     84.965     26.020      2.388     21.143     13.873  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.448    123.174
2966.0000      73.501    -44.090      8.877      8.877      9.625      4.848      4.322      0.767     85.477     26.747      2.375     21.471     14.626  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.447    123.266
2966.1250      72.968    -44.091      8.883      8.883      9.656      4.826      4.304      0.922     86.254     27.173      2.390     21.751     13.697  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.449    123.293
2966.2500      71.717    -44.095      8.886      8.886      9.633      4.814      4.297      0.991     86.790     27.619      2.440     21.904     10.671  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.447    123.419
2966.3750      70.770    -44.097      8.886      8.886      9.609      4.801      4.291      1.360     87.080     27.502      2.471     22.070      8.789  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.446    123.474
2966.5000      70.126    -44.095      8.883      8.883      9.621      4.784      4.282      1.623     87.174     27.614      2.480     22.288      8.227  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.445    123.463
2966.6250      69.713    -44.092      8.879      8.879      9.691      4.756      4.263      1.326     87.175     27.855      2.464     22.649      9.158  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.446    123.450
2966.7500      69.508    -44.092      8.873      8.873      9.817      4.704      4.223      1.090     87.241     27.559      2.429     23.325     11.206  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.446    123.533
2966.8750      69.984    -44.100      8.867      8.867      9.917      4.619      4.153      0.974     87.804     29.437      2.399     24.449     12.911  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.444    123.681
2967.0000      71.356    -44.118      8.864      8.864      9.910      4.502      4.055      0.995     88.557     29.503      2.390     26.032     13.310  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.444    123.761
2967.1250      72.688    -44.143      8.863      8.863      9.813      4.369      3.940      0.916     89.342     29.859      2.395     27.885     12.842  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.443    123.807
2967.2500      73.286    -44.170      8.864      8.864      9.666      4.239      3.825      1.224     90.199     30.226      2.410     29.752     11.769  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.441    123.840
2967.3750      72.792    -44.198      8.866      8.866      9.514      4.129      3.726      1.529     91.055     30.325      2.429     31.376     10.478  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.443    123.864
2967.5000      71.414    -44.222      8.869      8.869      9.402      4.062      3.658      1.546     91.484     31.279      2.431     32.385     10.266  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.444    123.854
2967.6250      69.551    -44.236      8.869      8.869      9.345      4.066      3.655      1.083     91.079     30.106      2.422     32.324     10.814  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.443    123.769
2967.7500      68.410    -44.243      8.864      8.864      9.319      4.127      3.698      0.984     90.490     29.495      2.437     31.406      9.993  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.443    123.767
2967.8750      67.525    -44.245      8.855      8.855      9.322      4.227      3.776      0.939     89.886     29.245      2.461     29.927      8.681  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.444    123.769
2968.0000      67.135    -44.244      8.843      8.843      9.353      4.342      3.866      1.061     89.450     28.844      2.475     28.268      7.988  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.444    123.704
2968.1250      67.857    -44.242      8.832      8.832      9.409      4.439      3.940      1.051     89.404     27.914      2.467     26.903      8.593  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.443    123.558
2968.2500      69.341    -44.241      8.823      8.823      9.466      4.465      3.957      0.761     90.277     27.865      2.451     26.542      9.590  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.443    123.558
2968.3750      70.937    -44.242      8.814      8.814      9.494      4.410      3.904      0.836     91.122     28.315      2.419     27.308     11.448  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.446    123.511
2968.5000      72.136    -44.245      8.807      8.807      9.494      4.297      3.802      1.196     91.364     29.383      2.392     28.912     12.930  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.446    123.422
2968.6250      72.892    -44.251      8.804      8.804      9.487      4.160      3.679      1.003     91.142     30.763      2.368     30.914     14.195  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.445    123.319
2968.7500      73.216    -44.260      8.803      8.803      9.507      4.028      3.559      0.833     90.775     31.931      2.348     32.903     15.220  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.447    123.213
2968.8750      73.063    -44.271      8.805      8.805      9.584      3.910      3.455      0.685     90.605     32.226      2.352     34.734     14.813  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.446    123.076
2969.0000      74.494    -44.286      8.802      8.802      9.703      3.838      3.389      0.673     90.747     32.246      2.369     35.876     13.686  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.447    123.039
2969.1250      75.990    -44.305      8.793      8.793      9.773      3.782      3.340      0.720     91.128     31.721      2.384     36.777     12.701  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.449    122.949
2969.2500      76.698    -44.327      8.783      8.783      9.771      3.743      3.308      0.813     91.538     30.791      2.399     37.412     11.740  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.449    122.924
2969.3750      76.858    -44.355      8.774      8.774      9.705      3.719      3.291      0.927     91.769     29.980      2.410     37.805     11.042  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.449    122.913
2969.5000      77.168    -44.388      8.770      8.770      9.613      3.707      3.283      1.187     91.711     29.800      2.412     38.003     10.903  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.448    122.830
2969.6250      77.570    -44.425      8.771      8.771      9.556      3.693      3.276      1.892     91.614     29.886      2.427     38.234      9.979  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.450    122.880
2969.7500      77.296    -44.460      8.778      8.778      9.556      3.664      3.251      2.282     91.914     30.907      2.426     38.715      9.996  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.447    122.808
2969.8750      76.744    -44.492      8.785      8.785      9.583      3.609      3.203      1.529     92.255     31.344      2.419     39.636     10.334  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.449    122.823
2970.0000      76.304    -44.522      8.791      8.791      9.610      3.539      3.142      0.888     92.574     32.163      2.394     40.826      6.943  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.449    122.832
2970.1250      75.945    -44.547      8.796      8.796      9.616      3.465      3.075      0.750     92.808     33.030      2.360     42.105      7.911  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.446    122.789
2970.2500      75.137    -44.566      8.801      8.801      9.590      3.399      3.014      0.745     92.838     31.728      2.354     43.264      7.899  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.450    122.771
2970.3750      74.622    -44.586      8.808      8.808      9.541      3.364      2.980      0.909     92.206     31.774      2.359     43.886      7.612  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.447    122.720
2970.5000      73.857    -44.606      8.814      8.814      9.541      3.365      2.978      0.694     91.255     31.229      2.366     43.868      7.378  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.447    122.691
2970.6250      72.536    -44.622      8.817      8.817      9.597      3.396      3.001      0.546     90.306     31.041      2.382     43.317      6.932  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.448    122.723
2970.7500      71.004    -44.631      8.820      8.820      9.679      3.447      3.043      0.665     89.631     30.776      2.397     42.419      6.569  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.447    122.734
2970.8750      69.907    -44.633      8.822      8.822      9.741      3.509      3.096      0.781     89.383     29.698      2.398     41.342      6.713  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.447    122.644
2971.0000      69.977    -44.627      8.826      8.826      9.720      3.570      3.153      0.838     89.450     28.027      2.407     40.297      6.566  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.449    122.558
2971.1250      70.120    -44.609      8.830      8.830      9.635      3.646      3.219      0.899     89.620     28.450      2.403     39.015     11.354  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.449    122.554
2971.2500      70.619    -44.582      8.834      8.834      9.581      3.728      3.292      1.255     89.608     29.024      2.413     37.657     10.874  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.449    122.481
2971.3750      71.472    -44.549      8.835      8.835      9.596      3.809      3.361      1.287     89.286     29.449      2.424     36.341     10.331  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.450    122.432
2971.5000      72.378    -44.515      8.836      8.836      9.683      3.884      3.421      1.088     88.789     29.530      2.430     35.144     10.077  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.451    122.387
2971.6250      72.829    -44.482      8.834      8.834      9.816      3.950      3.471      0.934     88.463     29.241      2.440     34.108      9.569  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.452    122.211
2971.7500      72.893    -44.450      8.831      8.831      9.925      3.982      3.493      0.981     88.282     31.027      2.435     33.611      9.915  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.455    122.152
2971.8750      72.891    -44.423      8.825      8.825      9.974      3.995      3.492      1.083     88.292     32.161      2.431     33.410     10.174  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.455    121.974
2972.0000      71.733    -44.401      8.819      8.819      9.979      4.013      3.501      0.944     88.621     32.572      2.414     33.133     11.223  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.455    121.859
2972.1250      69.691    -44.380      8.815      8.815      9.951      4.076      3.547      0.877     88.956     32.059      2.395     32.173     12.454  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.457    121.796
2972.2500      67.499    -44.358      8.814      8.814      9.898      4.216      3.651      1.115     88.869     30.693      2.389     30.088     13.004  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.456    121.750
2972.3750      65.855    -44.333      8.815      8.815      9.827      4.427      3.823      1.087     88.007     29.244      2.394     27.070     12.976  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.456    121.799
2972.5000      64.243    -44.303      8.813      8.813      9.715      4.622      3.976      1.053     86.086     28.372      2.412     24.409     12.132  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.458    121.700
2972.6250      64.045    -44.272      8.804      8.804      9.598      4.700      4.047      1.428     84.598     28.471      2.414     23.378     12.104  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.456    121.754
2972.7500      65.212    -44.240      8.791      8.791      9.515      4.627      3.999      2.020     84.190     28.801      2.401     24.342     12.800  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.455    121.793
2972.8750      67.377    -44.207      8.776      8.776      9.501      4.416      3.837      1.126     85.086     29.793      2.373     27.224     14.227  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.457    121.797
2973.0000      70.078    -44.178      8.762      8.762      9.566      4.125      3.607      0.905     87.173     32.525      2.333     31.435     16.256  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.455    121.860
2973.1250      73.569    -44.159      8.749      8.749      9.657      3.868      3.393      0.686     90.430     35.462      2.318     35.398     16.801  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.457    121.833
2973.2500      77.280    -44.155      8.741      8.741      9.671      3.697      3.249      0.595     92.931     38.023      2.325     38.168     16.129  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.455    121.918
2973.3750      80.077    -44.166      8.735      8.735      9.620      3.600      3.164      0.688     94.285     37.440      2.342     39.788     14.959  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.455    121.929
2973.5000      81.376    -44.190      8.732      8.732      9.544      3.552      3.123      0.818     94.741     34.894      2.371     40.604      7.804  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.455    122.003
2973.6250      80.948    -44.225      8.729      8.729      9.488      3.528      3.106      1.019     94.700     32.457      2.404     41.015      6.555  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.453    122.180
2973.7500      78.936    -44.270      8.727      8.727      9.478      3.512      3.093      1.062     94.481     31.834      2.419     41.290      5.979  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.450    122.185
2973.8750      76.390    -44.326      8.726      8.726      9.487      3.497      3.087      1.232     94.372     33.564      2.395     41.549      6.784  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.452    122.150
2974.0000      74.634    -44.385      8.728      8.728      9.501      3.507      3.094      1.673     94.296     34.546      2.381     41.377      7.308  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.452    122.058
2974.1250      73.344    -44.448      8.733      8.733      9.521      3.534      3.116      1.801     94.132     34.366      2.384     40.912      7.284  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.453    122.048
2974.2500      72.486    -44.513      8.742      8.742      9.552      3.573      3.150      0.948     93.936     33.520      2.399     40.246      6.862  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.453    122.120
2974.3750      72.292    -44.579      8.754      8.754      9.592      3.614      3.186      0.923     93.853     32.919      2.412     39.552     10.763  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.453    122.181
2974.5000      73.472    -44.638      8.765      8.765      9.620      3.628      3.199      0.910     93.895     32.775      2.416     39.317     10.544  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.453    122.136
2974.6250      74.901    -44.687      8.773      8.773      9.638      3.612      3.186      0.979     93.730     32.998      2.425     39.586      9.977  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.451    122.247
2974.7500      74.798    -44.723      8.776      8.776      9.688      3.568      3.147      0.949     93.651     33.370      2.415     40.331      6.273  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.451    122.341
2974.8750      73.566    -44.744      8.776      8.776      9.798      3.503      3.089      1.187     93.733     33.145      2.385     41.446      7.155  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.451    122.399
2975.0000      72.320    -44.751      8.773      8.773      9.974      3.431      3.024      1.307     93.873     32.188      2.346     42.700      8.283  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.449    122.420
2975.1250      72.459    -44.743      8.766      8.766     10.194      3.367      2.966      0.977     93.788     31.393      2.314     43.833      9.144  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.447    122.388
2975.2500      71.843    -44.726      8.757      8.757     10.378      3.330      2.931      0.642     94.005     30.836      2.319     44.495      8.836  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.448    122.530
2975.3750      70.194    -44.705      8.750      8.750     10.468      3.306      2.911      0.780     95.005     30.751      2.331     44.928      8.347  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.449    122.547
2975.5000      68.948    -44.679      8.744      8.744     10.438      3.289      2.899      0.932     96.100     31.377      2.353     45.236      7.560  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.447    122.593
2975.6250      68.559    -44.647      8.740      8.740     10.287      3.270      2.888      0.949     96.906     32.587      2.372     45.582      6.872  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.446    122.655
2975.7500      68.964    -44.608      8.736      8.736     10.034      3.242      2.869      1.066     97.286     34.060      2.375     46.094      6.685  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.448    122.656
2975.8750      70.189    -44.559      8.734      8.734      9.729      3.210      2.842      1.078     97.380     35.471      2.373     46.683      6.648  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.449    122.597
2976.0000      72.712    -44.503      8.733      8.733      9.498      3.188      2.828      0.947     97.010     34.882      2.366     47.091      6.801  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.447    122.592
2976.1250      76.119    -44.450      8.732      8.732      9.400      3.187      2.824      0.907     96.194     34.571      2.367     47.110      6.765  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.447    122.538
2976.2500      79.535    -44.406      8.729      8.729      9.448      3.209      2.841      0.766     95.411     33.923      2.365     46.702      6.901  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.449    122.494
2976.3750      82.286    -44.373      8.725      8.725      9.618      3.254      2.877      0.590     94.946     32.931      2.361     45.874      7.180  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.450    122.498
2976.5000      84.019    -44.356      8.722      8.722      9.850      3.320      2.925      0.506     94.754     32.564      2.367     44.675      7.198  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.450    122.537
